episode,return,hit,epsilon,outcome
2978,-10.30274796116298,0,0.3525666666666667,miss
2979,6.987610248530836,1,0.35245000000000004,hit
2980,-6.139118406050893,0,0.3523333333333334,miss
2981,-6.995888375704002,0,0.3522166666666666,miss
2982,-13.001477475550363,0,0.35209999999999997,miss
2983,-9.702493249812285,0,0.3519833333333333,miss
2984,-6.735187654409386,0,0.3518666666666666,miss
2985,-9.462613934955337,0,0.35174999999999995,miss
2986,-9.602860147738763,0,0.3516333333333333,miss
2987,-16.15,0,0.35151666666666664,miss
2988,-16.05,0,0.3514,miss
2989,-16.075,0,0.35128333333333334,miss
2990,-6.275452668745801,0,0.3511666666666667,miss
2991,-11.154245807769342,0,0.35105000000000003,miss
2992,-9.794480915793343,0,0.3509333333333334,miss
2993,-16.05,0,0.3508166666666666,miss
2994,-16.05,0,0.35069999999999996,miss
2995,-16.05,0,0.3505833333333333,miss
2996,-7.437550360864918,0,0.3504666666666666,miss
2997,-16.05,0,0.35034999999999994,miss
2998,-16.075,0,0.3502333333333333,miss
2999,-16.05,0,0.35011666666666663,miss
3000,-6.568233858572536,0,0.35,miss
3001,-8.810592555312564,0,0.3498833333333333,miss
3002,-16.05,0,0.34976666666666667,miss
3003,6.68914936228353,1,0.34965,hit
3004,-8.521888447860142,0,0.3495333333333333,miss
3005,-8.903088851670578,0,0.34941666666666665,miss
3006,-7.326564300455442,0,0.3493,miss
3007,-10.409272167198893,0,0.34918333333333335,miss
3008,-5.6861207800264015,0,0.3490666666666667,miss
3009,-10.91048187734284,0,0.34895000000000004,miss
3010,-16.1,0,0.3488333333333333,miss
3011,-10.200279247240662,0,0.3487166666666666,miss
3012,-6.512842594188797,0,0.34859999999999997,miss
3013,-7.228252632726236,0,0.3484833333333333,miss
3014,-7.541704604588578,0,0.34836666666666666,miss
3015,-16.075,0,0.34825,miss
3016,-16.05,0,0.3481333333333333,miss
3017,-6.6393578877728325,0,0.34801666666666664,miss
3018,-16.075,0,0.3479,miss
3019,-10.09040968940602,0,0.34778333333333333,miss
3020,-10.415359469086509,0,0.3476666666666667,miss
3021,-6.667424032447281,0,0.34755,miss
3022,6.898276251193688,1,0.34743333333333326,hit
3023,-10.157835933038351,0,0.3473166666666666,miss
3024,-7.3984423549331,0,0.34719999999999995,miss
3025,-7.9197050262857145,0,0.3470833333333333,miss
3026,-8.163786665858925,0,0.34696666666666665,miss
3027,-8.030970682979092,0,0.34685,miss
3028,-11.457399417345917,0,0.3467333333333333,miss
3029,6.811943124892449,1,0.34661666666666663,hit
3030,-11.840410747655364,0,0.3465,miss
3031,-8.5998982311506,0,0.3463833333333333,miss
3032,-16.075,0,0.34626666666666667,miss
3033,-7.900241785543874,0,0.34615,miss
3034,-16.075,0,0.3460333333333333,miss
3035,-6.972784410150812,0,0.34591666666666665,miss
3036,-6.160111242743032,0,0.3458,miss
3037,-7.2514598063608915,0,0.34568333333333334,miss
3038,7.028148848062064,1,0.3455666666666667,hit
3039,-7.041356007084638,0,0.34545000000000003,miss
3040,-9.729930875213114,0,0.34533333333333327,miss
3041,-9.411334915375448,0,0.3452166666666666,miss
3042,-16.075,0,0.34509999999999996,miss
3043,-16.075,0,0.3449833333333333,miss
3044,-6.340088555296575,0,0.34486666666666665,miss
3045,-8.848744583323532,0,0.34475,miss
3046,-6.006247462570627,0,0.3446333333333333,miss
3047,-6.949970801929967,0,0.34451666666666664,miss
3048,-16.05,0,0.3444,miss
3049,-6.525940290749065,0,0.34428333333333333,miss
3050,-16.125,0,0.3441666666666667,miss
3051,-9.454204372550588,0,0.34405,miss
3052,-7.714741611525482,0,0.34393333333333326,miss
3053,-11.194728430144897,0,0.3438166666666666,miss
3054,6.75841255153896,1,0.34369999999999995,hit
3055,-6.502971840840741,0,0.3435833333333333,miss
3056,-6.180709469283404,0,0.34346666666666664,miss
3057,-5.807640595461877,0,0.34335,miss
3058,-16.075,0,0.3432333333333333,miss
3059,-9.53927022241888,0,0.3431166666666666,miss
3060,-7.418598782620856,0,0.34299999999999997,miss
3061,-16.1,0,0.3428833333333333,miss
3062,-16.05,0,0.34276666666666666,miss
3063,-9.560864745202489,0,0.34265,miss
3064,-10.707538465105515,0,0.3425333333333333,miss
3065,-10.475230120912448,0,0.34241666666666665,miss
3066,-16.125,0,0.3423,miss
3067,-6.3156016985858,0,0.34218333333333334,miss
3068,-16.05,0,0.3420666666666667,miss
3069,-16.05,0,0.34195000000000003,miss
3070,-11.574894503142996,0,0.34183333333333327,miss
3071,-9.862630394524786,0,0.3417166666666666,miss
3072,-6.20173836526838,0,0.34159999999999996,miss
3073,-16.075,0,0.3414833333333333,miss
3074,-11.564401629845419,0,0.34136666666666665,miss
3075,6.3748309964489165,1,0.34125,hit
3076,-6.279158301538664,0,0.3411333333333333,miss
3077,-7.134957335198033,0,0.34101666666666663,miss
3078,-8.91117900972314,0,0.3409,miss
3079,-11.132611456183948,0,0.3407833333333333,miss
3080,-9.349794545650765,0,0.3406666666666667,miss
3081,-11.61263028257083,0,0.34055,miss
3082,-13.82477478927543,0,0.34043333333333325,miss
3083,-10.05457173918198,0,0.3403166666666666,miss
3084,-10.401915926290163,0,0.34019999999999995,miss
3085,-7.851135346294098,0,0.3400833333333333,miss
3086,-7.464135161507809,0,0.33996666666666664,miss
3087,-16.05,0,0.33985,miss
3088,-8.656316915829285,0,0.3397333333333333,miss
3089,-8.524340657892253,0,0.3396166666666666,miss
3090,-10.701539823102117,0,0.33949999999999997,miss
3091,6.573122242246767,1,0.3393833333333333,hit
3092,-16.075,0,0.33926666666666666,miss
3093,-16.075,0,0.33915,miss
3094,-6.683854505874259,0,0.3390333333333333,miss
3095,-5.8224716337952325,0,0.33891666666666664,miss
3096,-16.05,0,0.3388,miss
3097,-6.92492567889331,0,0.33868333333333334,miss
3098,-7.794601811680509,0,0.3385666666666667,miss
3099,-16.05,0,0.33845000000000003,miss
3100,-7.253573720059159,0,0.33833333333333326,miss
3101,-5.840090056897801,0,0.3382166666666666,miss
3102,6.3549551200137,1,0.33809999999999996,hit
3103,-11.5123397973301,0,0.3379833333333333,miss
3104,-8.471314353622125,0,0.33786666666666665,miss
3105,6.6932234960403605,1,0.33775,hit
3106,-6.6273719155285935,0,0.3376333333333333,miss
3107,-10.068554964527845,0,0.33751666666666663,miss
3108,-16.075,0,0.3374,miss
3109,-10.622952745554084,0,0.3372833333333333,miss
3110,-7.0235942332780565,0,0.33716666666666667,miss
3111,7.0335430485974575,1,0.33705,hit
3112,-16.05904207437844,0,0.33693333333333325,miss
3113,-7.229711803403644,0,0.3368166666666666,miss
3114,-6.4157012540854845,0,0.33669999999999994,miss
3115,-16.075,0,0.3365833333333333,miss
3116,-7.131894975883543,0,0.33646666666666664,miss
3117,-10.033011199360242,0,0.33635,miss
3118,-16.05,0,0.3362333333333333,miss
3119,-16.05,0,0.3361166666666666,miss
3120,-15.120386320017706,0,0.33599999999999997,miss
3121,-16.075,0,0.3358833333333333,miss
3122,-16.05,0,0.33576666666666666,miss
3123,-10.716815318048894,0,0.33565,miss
3124,-16.1,0,0.3355333333333333,miss
3125,-5.951917064638403,0,0.33541666666666664,miss
3126,6.896714978459696,1,0.3353,hit
3127,-6.714532981375955,0,0.33518333333333333,miss
3128,-8.790088503063203,0,0.3350666666666667,miss
3129,6.359694763345949,1,0.33495,hit
3130,-7.3990829556528075,0,0.33483333333333337,miss
3131,6.86433101639704,1,0.3347166666666666,hit
3132,-16.05,0,0.33459999999999995,miss
3133,-10.496034339407839,0,0.3344833333333333,miss
3134,-5.930403955687622,0,0.33436666666666665,miss
3135,-5.978841613355453,0,0.33425,miss
3136,-10.137025803445784,0,0.33413333333333334,miss
3137,6.451066257836121,1,0.33401666666666663,hit
3138,-8.863731132063252,0,0.3339,miss
3139,-7.2962582330453465,0,0.3337833333333333,miss
3140,-7.059070802657462,0,0.33366666666666667,miss
3141,-16.05,0,0.33355,miss
3142,-16.05,0,0.33343333333333336,miss
3143,-9.433748193460174,0,0.3333166666666666,miss
3144,-10.578006337192825,0,0.33319999999999994,miss
3145,-8.499587099055429,0,0.3330833333333333,miss
3146,-16.05,0,0.33296666666666663,miss
3147,-7.095557779523161,0,0.33285,miss
3148,5.966431273704681,1,0.3327333333333333,hit
3149,-13.155180710947393,0,0.3326166666666666,miss
3150,-7.478484869652035,0,0.33249999999999996,miss
3151,-16.05,0,0.3323833333333333,miss
3152,-7.739654044099331,0,0.33226666666666665,miss
3153,-10.09777743318797,0,0.33215,miss
3154,-6.001000586404768,0,0.33203333333333335,miss
3155,-16.05,0,0.33191666666666664,miss
3156,-6.021599889931563,0,0.3318,miss
3157,-16.05,0,0.33168333333333333,miss
3158,6.64974340609318,1,0.3315666666666667,hit
3159,-16.05,0,0.33145,miss
3160,-7.092926730467456,0,0.33133333333333337,miss
3161,-8.885026876275388,0,0.3312166666666666,miss
3162,-7.025709092682407,0,0.33109999999999995,miss
3163,-16.1,0,0.3309833333333333,miss
3164,-8.149663098556625,0,0.33086666666666664,miss
3165,6.7444622468706275,1,0.33075,hit
3166,-7.311092346414594,0,0.33063333333333333,miss
3167,-8.039564949311456,0,0.3305166666666666,miss
3168,-10.529907313747756,0,0.33039999999999997,miss
3169,-7.03570025872918,0,0.3302833333333333,miss
3170,-16.05,0,0.33016666666666666,miss
3171,-16.05,0,0.33005,miss
3172,-8.468435074819197,0,0.32993333333333336,miss
3173,6.533826018381244,1,0.3298166666666666,hit
3174,-5.810365234481324,0,0.32969999999999994,miss
3175,-16.075,0,0.3295833333333333,miss
3176,-10.017424730998542,0,0.32946666666666663,miss
3177,-9.433110813481168,0,0.32935,miss
3178,-11.672212298603716,0,0.3292333333333333,miss
3179,-8.312204942818092,0,0.3291166666666666,miss
3180,7.256629899970454,1,0.32899999999999996,hit
3181,-16.075,0,0.3288833333333333,miss
3182,-6.065773523709521,0,0.32876666666666665,miss
3183,-16.1,0,0.32865,miss
3184,-6.066777402331402,0,0.32853333333333334,miss
3185,6.689378729977955,1,0.32841666666666663,hit
3186,-10.718865304447645,0,0.3283,miss
3187,-7.207204379078644,0,0.3281833333333333,miss
3188,-10.112252043256488,0,0.3280666666666667,miss
3189,-5.929741220940837,0,0.32795,miss
3190,-13.279213533196208,0,0.32783333333333337,miss
3191,-16.05,0,0.3277166666666666,miss
3192,-16.075,0,0.32759999999999995,miss
3193,-9.239725785901,0,0.3274833333333333,miss
3194,-16.05,0,0.32736666666666664,miss
3195,-6.537535500145175,0,0.32725,miss
3196,-16.05,0,0.32713333333333333,miss
3197,-6.929154167157351,0,0.3270166666666666,miss
3198,-7.52147097400495,0,0.32689999999999997,miss
3199,-5.95875993738197,0,0.3267833333333333,miss
3200,-5.854512678439277,0,0.32666666666666666,miss
3201,-16.075,0,0.32655,miss
3202,-8.090958075636612,0,0.32643333333333335,miss
3203,-6.197975135870814,0,0.3263166666666666,miss
3204,-5.602987943687853,0,0.32619999999999993,miss
3205,-7.716309264812004,0,0.3260833333333333,miss
3206,-16.075,0,0.3259666666666666,miss
3207,-16.05,0,0.32585,miss
3208,-11.543218629039773,0,0.3257333333333333,miss
3209,-6.477671997999436,0,0.3256166666666666,miss
3210,-16.05,0,0.32549999999999996,miss
3211,-5.571819840608579,0,0.3253833333333333,miss
3212,-8.174921278398513,0,0.32526666666666665,miss
3213,-9.416273208118014,0,0.32515,miss
3214,-6.511382071629391,0,0.32503333333333334,miss
3215,-7.895256761034886,0,0.32491666666666663,miss
3216,-16.075,0,0.3248,miss
3217,-6.862061292650211,0,0.3246833333333333,miss
3218,-16.05,0,0.32456666666666667,miss
3219,-8.207698767828685,0,0.32445,miss
3220,-8.133636008438721,0,0.32433333333333336,miss
3221,-11.324668511127191,0,0.3242166666666666,miss
3222,-16.075,0,0.32409999999999994,miss
3223,-5.871869943180938,0,0.3239833333333333,miss
3224,-9.321498478579016,0,0.32386666666666664,miss
3225,-16.05,0,0.32375,miss
3226,-8.206166204096258,0,0.32363333333333333,miss
3227,6.9040503858402085,1,0.3235166666666666,hit
3228,-8.499282382765585,0,0.32339999999999997,miss
3229,-13.582649354380491,0,0.3232833333333333,miss
3230,-16.05,0,0.32316666666666666,miss
3231,-16.05,0,0.32305,miss
3232,-16.05,0,0.32293333333333335,miss
3233,-8.074392158508843,0,0.3228166666666666,miss
3234,6.756102513246351,1,0.32269999999999993,hit
3235,-8.542495711342866,0,0.3225833333333333,miss
3236,-16.05,0,0.3224666666666666,miss
3237,-5.726370080448235,0,0.32234999999999997,miss
3238,-5.741867108627213,0,0.3222333333333333,miss
3239,-8.187616554481338,0,0.3221166666666666,miss
3240,-16.075,0,0.32199999999999995,miss
3241,-6.152905017439526,0,0.3218833333333333,miss
3242,-6.75215796440525,0,0.32176666666666665,miss
3243,6.4787295027838585,1,0.32165,hit
3244,7.041132084817235,1,0.32153333333333334,hit
3245,6.671836874876721,1,0.32141666666666663,hit
3246,-10.62144083411982,0,0.3213,miss
3247,-6.749889985974798,0,0.3211833333333333,miss
3248,-8.244012310503447,0,0.32106666666666667,miss
3249,-8.530950963510984,0,0.32095,miss
3250,-7.919825958747099,0,0.32083333333333336,miss
3251,-16.05,0,0.3207166666666667,miss
3252,-7.957523845111629,0,0.32059999999999994,miss
3253,-9.59591844368023,0,0.3204833333333333,miss
3254,-6.622114490729147,0,0.32036666666666663,miss
3255,-7.360873052540839,0,0.32025,miss
3256,-6.750360657215058,0,0.3201333333333333,miss
3257,-16.05,0,0.32001666666666667,miss
3258,-16.05,0,0.31989999999999996,miss
3259,-7.2814358940356305,0,0.3197833333333333,miss
3260,-5.9656012138839385,0,0.31966666666666665,miss
3261,-8.028989848632055,0,0.31955,miss
3262,-16.05,0,0.31943333333333335,miss
3263,-16.075,0,0.3193166666666667,miss
3264,-16.05,0,0.31919999999999993,miss
3265,-5.985312979321744,0,0.3190833333333333,miss
3266,-7.524829978826625,0,0.3189666666666666,miss
3267,-6.189580598174422,0,0.31884999999999997,miss
3268,-6.1026420730602355,0,0.3187333333333333,miss
3269,-7.1027064850921935,0,0.31861666666666666,miss
3270,-16.05,0,0.31849999999999995,miss
3271,-7.211371188628199,0,0.3183833333333333,miss
3272,-16.1,0,0.31826666666666664,miss
3273,-16.075,0,0.31815,miss
3274,-7.175401000349261,0,0.31803333333333333,miss
3275,-11.012413877115463,0,0.3179166666666667,miss
3276,-8.210237542528048,0,0.31779999999999997,miss
3277,-7.0722537543720625,0,0.3176833333333333,miss
3278,-16.05,0,0.31756666666666666,miss
3279,-10.865717724619284,0,0.31745,miss
3280,-8.360339487880054,0,0.31733333333333336,miss
3281,-16.05,0,0.3172166666666667,miss
3282,-8.265098011401063,0,0.31709999999999994,miss
3283,-7.3931541204284805,0,0.3169833333333333,miss
3284,-16.05,0,0.31686666666666663,miss
3285,-9.793205904456034,0,0.31675,miss
3286,-5.892049236518565,0,0.3166333333333333,miss
3287,-6.913382426325081,0,0.31651666666666667,miss
3288,-16.1,0,0.31639999999999996,miss
3289,-5.9190787977813155,0,0.3162833333333333,miss
3290,6.635110594689711,1,0.31616666666666665,hit
3291,-16.05,0,0.31605,miss
3292,-6.572036879555173,0,0.31593333333333334,miss
3293,6.831881499903911,1,0.3158166666666667,hit
3294,-16.075,0,0.3156999999999999,miss
3295,-16.1,0,0.31558333333333327,miss
3296,-5.604934222436599,0,0.3154666666666666,miss
3297,-8.951422389675862,0,0.31534999999999996,miss
3298,-8.007896399733887,0,0.3152333333333333,miss
3299,-8.783013470630001,0,0.31511666666666666,miss
3300,-9.268032523152343,0,0.31499999999999995,miss
3301,-16.05,0,0.3148833333333333,miss
3302,-5.935624337663757,0,0.31476666666666664,miss
3303,-6.832140649178097,0,0.31465,miss
3304,-8.203176375063215,0,0.31453333333333333,miss
3305,-6.467499193518762,0,0.3144166666666667,miss
3306,-16.075,0,0.31429999999999997,miss
3307,-6.617868016713691,0,0.3141833333333333,miss
3308,-8.816735296556047,0,0.31406666666666666,miss
3309,-6.992415946378145,0,0.31395,miss
3310,-7.915271773493822,0,0.31383333333333335,miss
3311,-7.556381424142187,0,0.3137166666666667,miss
3312,-16.1,0,0.31359999999999993,miss
3313,-5.950319513116271,0,0.3134833333333333,miss
3314,-10.635713111036882,0,0.3133666666666666,miss
3315,-8.495371944268607,0,0.31325,miss
3316,-7.318786435316658,0,0.3131333333333333,miss
3317,-16.05,0,0.31301666666666667,miss
3318,6.4947415257578065,1,0.31289999999999996,hit
3319,-11.34547789780061,0,0.3127833333333333,miss
3320,-14.244827826938259,0,0.31266666666666665,miss
3321,-8.06114190337821,0,0.31255,miss
3322,-5.942388042241557,0,0.31243333333333334,miss
3323,-6.060724835698524,0,0.3123166666666667,miss
3324,-16.075,0,0.3121999999999999,miss
3325,-16.05,0,0.31208333333333327,miss
3326,-16.05,0,0.3119666666666666,miss
3327,-16.05,0,0.31184999999999996,miss
3328,6.451132768067993,1,0.3117333333333333,hit
3329,-7.444697155471664,0,0.31161666666666665,miss
3330,-7.205362672489738,0,0.31149999999999994,miss
3331,-10.28462445407871,0,0.3113833333333333,miss
3332,-6.985340763097691,0,0.31126666666666664,miss
3333,-16.05,0,0.31115,miss
3334,-9.424092026133836,0,0.31103333333333333,miss
3335,-7.08587415630571,0,0.3109166666666667,miss
3336,-7.354901357687914,0,0.31079999999999997,miss
3337,-16.05,0,0.3106833333333333,miss
3338,-6.468196557766694,0,0.31056666666666666,miss
3339,-6.367871950165027,0,0.31045,miss
3340,-7.407660240629362,0,0.31033333333333335,miss
3341,-8.358339160471315,0,0.3102166666666667,miss
3342,-8.091752596125124,0,0.31009999999999993,miss
3343,-16.05,0,0.3099833333333333,miss
3344,-6.674191405632592,0,0.3098666666666666,miss
3345,-6.584577300235088,0,0.30974999999999997,miss
3346,-7.748922977589254,0,0.3096333333333333,miss
3347,-9.259311291016786,0,0.30951666666666666,miss
3348,-16.05,0,0.30939999999999995,miss
3349,6.85428040556572,1,0.3092833333333333,hit
3350,-16.05,0,0.30916666666666665,miss
3351,-7.348741728160621,0,0.30905,miss
3352,-16.075,0,0.30893333333333334,miss
3353,6.547643796044466,1,0.3088166666666667,hit
3354,-9.814503738326936,0,0.3086999999999999,miss
3355,-9.225197820166635,0,0.30858333333333327,miss
3356,6.9735913014286055,1,0.3084666666666666,hit
3357,6.836798267869341,1,0.30834999999999996,hit
3358,-16.05,0,0.3082333333333333,miss
3359,-5.744663914973517,0,0.30811666666666665,miss
3360,-16.1,0,0.30799999999999994,miss
3361,-14.635804048269053,0,0.3078833333333333,miss
3362,-5.854745522870207,0,0.30776666666666663,miss
3363,-6.699949075770436,0,0.30765,miss
3364,-6.724744174612768,0,0.3075333333333333,miss
3365,-10.56439667669364,0,0.30741666666666667,miss
3366,-8.723885437858794,0,0.30729999999999996,miss
3367,-8.460393833857278,0,0.3071833333333333,miss
3368,-6.421213901568227,0,0.30706666666666665,miss
3369,-16.05,0,0.30695,miss
3370,-10.119392158343857,0,0.30683333333333335,miss
3371,-16.075,0,0.3067166666666667,miss
3372,6.476827526683503,1,0.30659999999999993,hit
3373,-9.808862363657008,0,0.3064833333333333,miss
3374,-16.1,0,0.3063666666666666,miss
3375,-16.05,0,0.30624999999999997,miss
3376,-6.951886197210493,0,0.3061333333333333,miss
3377,-10.089885596048171,0,0.30601666666666666,miss
3378,-7.282239131270507,0,0.3059,miss
3379,-5.9912177398824165,0,0.3057833333333333,miss
3380,-10.997037434315619,0,0.30566666666666664,miss
3381,-7.891971125958657,0,0.30555,miss
3382,-16.05,0,0.30543333333333333,miss
3383,-7.360550238468996,0,0.3053166666666667,miss
3384,-16.05,0,0.3052,miss
3385,-10.101387416314463,0,0.30508333333333326,miss
3386,-16.075,0,0.3049666666666666,miss
3387,-6.005219507357198,0,0.30484999999999995,miss
3388,-10.04438189957789,0,0.3047333333333333,miss
3389,-11.141666232841244,0,0.30461666666666665,miss
3390,-16.05,0,0.3045,miss
3391,-6.685242794852815,0,0.3043833333333333,miss
3392,-8.762646843759956,0,0.30426666666666663,miss
3393,-8.019577709174476,0,0.30415,miss
3394,-6.358263358909204,0,0.3040333333333333,miss
3395,-16.05,0,0.30391666666666667,miss
3396,-8.707070533099216,0,0.3038,miss
3397,6.600781489860861,1,0.3036833333333333,hit
3398,-16.05,0,0.30356666666666665,miss
3399,6.72283800714882,1,0.30345,hit
3400,-6.4905441964158115,0,0.30333333333333334,miss
3401,-5.6075757432757065,0,0.3032166666666667,miss
3402,-9.858277008281808,0,0.30310000000000004,miss
3403,-9.730502331859608,0,0.30298333333333327,miss
3404,6.951782269850517,1,0.3028666666666666,hit
3405,-7.794345360881512,0,0.30274999999999996,miss
3406,-8.809047415242741,0,0.3026333333333333,miss
3407,-9.058761764096467,0,0.30251666666666666,miss
3408,-16.1,0,0.3024,miss
3409,-6.189350538444673,0,0.3022833333333333,miss
3410,-6.331788577595188,0,0.30216666666666664,miss
3411,-9.145814685374958,0,0.30205,miss
3412,-16.05,0,0.30193333333333333,miss
3413,-11.273384453283338,0,0.3018166666666667,miss
3414,-16.05,0,0.3017,miss
3415,-6.289234200809623,0,0.30158333333333326,miss
3416,-9.277266326047895,0,0.3014666666666666,miss
3417,-11.976510058535737,0,0.30134999999999995,miss
3418,-6.218324515953385,0,0.3012333333333333,miss
3419,-5.856605041158977,0,0.30111666666666664,miss
3420,-13.67174432596363,0,0.301,miss
3421,-16.1,0,0.3008833333333333,miss
3422,-16.05,0,0.3007666666666666,miss
3423,-16.05,0,0.30065,miss
3424,-7.501285355667836,0,0.3005333333333333,miss
3425,-12.146825015790089,0,0.30041666666666667,miss
3426,-16.075,0,0.3003,miss
3427,-6.472318631171244,0,0.3001833333333333,miss
3428,-8.644182117410386,0,0.30006666666666665,miss
3429,-6.979360573576416,0,0.29995,miss
3430,-5.93368258782286,0,0.29983333333333334,miss
3431,-6.132886191704811,0,0.2997166666666667,miss
3432,-7.796958821999674,0,0.29960000000000003,miss
3433,7.013830832028474,1,0.29948333333333327,hit
3434,-16.05,0,0.2993666666666666,miss
3435,-7.109105409350875,0,0.29924999999999996,miss
3436,-8.170871517597325,0,0.2991333333333333,miss
3437,-6.180862369601593,0,0.29901666666666665,miss
3438,-7.120573911763239,0,0.2989,miss
3439,-16.05,0,0.2987833333333333,miss
3440,-8.877952637635248,0,0.29866666666666664,miss
3441,-14.016097932105163,0,0.29855,miss
3442,-16.05,0,0.29843333333333333,miss
3443,-6.618626167309788,0,0.2983166666666667,miss
3444,-9.049624691807386,0,0.2982,miss
3445,-16.05,0,0.29808333333333326,miss
3446,-16.05,0,0.2979666666666666,miss
3447,-10.437083262642972,0,0.29784999999999995,miss
3448,-6.226866905937349,0,0.2977333333333333,miss
3449,-7.249894464678555,0,0.29761666666666664,miss
3450,-7.385869954879139,0,0.2975,miss
3451,6.59951615491458,1,0.2973833333333333,hit
3452,-10.690147383404476,0,0.2972666666666666,miss
3453,-16.075,0,0.29714999999999997,miss
3454,-9.114064383153252,0,0.2970333333333333,miss
3455,-6.952093397577357,0,0.29691666666666666,miss
3456,-6.69735512952333,0,0.2968,miss
3457,-6.773310995695657,0,0.2966833333333333,miss
3458,-10.728279825839788,0,0.29656666666666665,miss
3459,-12.551833684876739,0,0.29645,miss
3460,-16.075,0,0.29633333333333334,miss
3461,-16.075,0,0.2962166666666667,miss
3462,-16.075,0,0.29610000000000003,miss
3463,-8.011858402864728,0,0.29598333333333327,miss
3464,-6.041085681874643,0,0.2958666666666666,miss
3465,6.332852026932502,1,0.29574999999999996,hit
3466,-7.524339567137712,0,0.2956333333333333,miss
3467,6.512811187575741,1,0.29551666666666665,hit
3468,-6.348465721629022,0,0.2954,miss
3469,-16.075,0,0.2952833333333333,miss
3470,-9.32606597904204,0,0.29516666666666663,miss
3471,-12.887288387208631,0,0.29505,miss
3472,-7.195444361705977,0,0.2949333333333333,miss
3473,-10.883410491119188,0,0.29481666666666667,miss
3474,-9.403055453480226,0,0.2947,miss
3475,-8.883089230148158,0,0.29458333333333325,miss
3476,-9.371021344565323,0,0.2944666666666666,miss
3477,6.283565549401559,1,0.29434999999999995,hit
3478,-7.044785997154619,0,0.2942333333333333,miss
3479,6.6387342335219595,1,0.29411666666666664,hit
3480,-6.293635676430476,0,0.294,miss
3481,-7.636254290031317,0,0.2938833333333333,miss
3482,-8.673806225992235,0,0.2937666666666666,miss
3483,-16.05,0,0.29364999999999997,miss
3484,6.691107107751086,1,0.2935333333333333,hit
3485,-8.402669852084252,0,0.29341666666666666,miss
3486,-9.396445134692236,0,0.2933,miss
3487,-14.589265473737083,0,0.2931833333333333,miss
3488,-7.147219599862998,0,0.29306666666666664,miss
3489,-8.194338203373299,0,0.29295,miss
3490,-11.911869916325932,0,0.29283333333333333,miss
3491,-7.7686783342504775,0,0.2927166666666667,miss
3492,-16.05,0,0.2926,miss
3493,-9.687770935524853,0,0.29248333333333326,miss
3494,-16.05,0,0.2923666666666666,miss
3495,-16.1,0,0.29224999999999995,miss
3496,-6.060068081082585,0,0.2921333333333333,miss
3497,-16.075,0,0.29201666666666665,miss
3498,6.923505789710318,1,0.2919,hit
3499,-16.075,0,0.2917833333333333,miss
3500,-8.004787231231576,0,0.29166666666666663,miss
3501,-7.5529225581127415,0,0.29155,miss
3502,-8.444757780878858,0,0.2914333333333333,miss
3503,-9.738712166069412,0,0.29131666666666667,miss
3504,-16.05,0,0.2912,miss
3505,-13.097666720410984,0,0.29108333333333336,miss
3506,-11.445303397492395,0,0.2909666666666666,miss
3507,6.561234232615081,1,0.29084999999999994,hit
3508,-14.528523137583875,0,0.2907333333333333,miss
3509,-8.138819842636885,0,0.29061666666666663,miss
3510,7.2477929262505185,1,0.2905,hit
3511,6.870891785909049,1,0.2903833333333333,hit
3512,-9.456494848185832,0,0.2902666666666666,miss
3513,-9.017604192634396,0,0.29014999999999996,miss
3514,-6.582292213871541,0,0.2900333333333333,miss
3515,-16.05,0,0.28991666666666666,miss
3516,6.251359422702389,1,0.2898,hit
3517,-5.7258591719227265,0,0.28968333333333335,miss
3518,-8.579310284659872,0,0.28956666666666664,miss
3519,-16.05,0,0.28945,miss
3520,-8.949968838590971,0,0.28933333333333333,miss
3521,-16.05,0,0.2892166666666667,miss
3522,7.357934348058823,1,0.2891,hit
3523,-6.683564042541169,0,0.28898333333333337,miss
3524,-5.783873604675101,0,0.2888666666666666,miss
3525,-5.843237035888587,0,0.28874999999999995,miss
3526,-16.075,0,0.2886333333333333,miss
3527,-8.510104315667917,0,0.28851666666666664,miss
3528,-5.558437561730565,0,0.2884,miss
3529,-8.203037924589115,0,0.28828333333333334,miss
3530,6.3852406818494645,1,0.2881666666666666,hit
3531,-7.4472577003088,0,0.28805,miss
3532,-12.000549733344686,0,0.2879333333333333,miss
3533,-6.2872735976235665,0,0.28781666666666667,miss
3534,-6.802021125248936,0,0.2877,miss
3535,-16.05,0,0.28758333333333336,miss
3536,-7.1587698253995224,0,0.2874666666666666,miss
3537,6.912494566053095,1,0.28734999999999994,hit
3538,-16.05,0,0.2872333333333333,miss
3539,-6.868238037554237,0,0.28711666666666663,miss
3540,6.933071319247109,1,0.287,hit
3541,-7.718202881823719,0,0.2868833333333333,miss
3542,-16.05,0,0.2867666666666666,miss
3543,-5.707996074342085,0,0.28664999999999996,miss
3544,-7.03843498870235,0,0.2865333333333333,miss
3545,-8.676636591666117,0,0.28641666666666665,miss
3546,-16.1,0,0.2863,miss
3547,-16.075,0,0.28618333333333335,miss
3548,-16.1,0,0.28606666666666664,miss
3549,-6.401024637479391,0,0.28595,miss
3550,6.435991969229914,1,0.28583333333333333,hit
3551,-11.205227555888317,0,0.2857166666666667,miss
3552,-7.7131736472106045,0,0.2856,miss
3553,6.3502088493813895,1,0.28548333333333337,hit
3554,6.697586511237496,1,0.2853666666666666,hit
3555,-9.099814866954569,0,0.28524999999999995,miss
